-2.230694308408874 -1.1541845337371834 -2.2807043092723527 0.43872105169881304 1.0 13.644128 785.98804
-2.258149888473458 -1.1337081775327347 -1.9947673363281377 0.45067443901600474 2.0 13.558048 889.2181
-2.411463860494187 -1.335114884940012 -2.4367463021660507 0.27197304355797325 3.0 13.360188 512.647
-2.148481482431202 -1.0822831766541254 -2.1400492246499585 0.45710468896722867 4.0 13.267936 692.128
-2.1946842689301937 -1.3028848787665674 -1.7589929903847956 0.3731098230814591 5.0 13.232018 727.79504
-2.2759230938954027 -1.1122033374652553 -2.0834477733391417 0.46767538696796995 6.0 13.158477 678.478
-2.083878962036993 -1.0930479281513985 -2.076652461624825 0.6671306443383895 7.0 12.923537 667.51306
-2.3116400176008303 -1.1173310671394556 -2.163951895126835 0.3928358155408658 8.0 12.78006 578.91504
-2.1512168594560563 -1.1725699560747183 -2.2352617075153463 0.3681303146067957 9.0 12.558975 664.651
-2.273071481711899 -1.1344318935357107 -1.6590670487473544 0.3058267019991069 10.0 12.152965 519.005
-2.1991502327412595 -1.403870568310475 -2.3871985198501853 0.0990910131978543 11.0 12.090408 582.667
-1.997587754415498 -1.0670380710825804 -1.9313948479831318 0.24880522400746236 12.0 12.059149 582.86597
-2.1786804594467166 -1.0670692892543112 -1.968507718719698 1.2167426227419091 13.0 11.943291 755.204
-2.41829185802233 -1.1513863245551377 -2.0363448749245046 0.22210385182563938 14.0 11.927526 530.788
-2.4802676002573447 -1.1844971851686 -2.324953619692583 0.3643096224984586 15.0 11.859518 517.143
-2.20641418622422 -1.1406483397509424 -2.0759013068520242 0.5914231883519425 16.0 11.823363 624.4501
-2.3929868591760286 -1.1809344119632628 -2.3258102706170547 0.31612279094414764 17.0 11.655286 497.23303
-2.305723257843666 -1.2583000447013073 -2.2312235337317903 0.38467460071232434 18.0 11.618141 470.114
-2.4122153853164803 -1.101068870601249 -2.2616894411733903 0.47388063077137416 20.0 11.503964 465.353
-2.1055872781215896 -1.068400652970529 -1.9113824658713956 0.2542668253973319 21.0 11.456929 621.996
-2.1396613623532748 -1.0561037438201815 -1.932925493900589 0.3019730528569198 22.0 11.395044 603.726
-2.193989377788523 -1.1126546089283997 -2.2104857384331504 0.40010133722657437 23.0 11.385858 557.709
-2.3404610485832573 -1.2964160271758447 -2.291301280202789 0.27975037022749855 24.0 11.301706 453.58698
-2.7156895329533985 -1.3321585666840212 -2.311800963443943 0.16868739817962172 25.0 11.296867 285.349
-2.291136862160397 -1.1528655421108107 -1.8041307046065795 0.460648088954458 26.0 11.28448 507.456
-1.906033330445584 -1.1368526131982801 -1.7200214724097103 0.31217509276142225 27.0 11.276658 561.00903
-2.087522026784166 -1.2693553100209154 -2.138769377278835 0.2521091786333172 28.0 11.270613 469.597
-2.4633730624689303 -1.3571822903082893 -2.655099992615242 0.22315483503999275 29.0 11.248531 358.69098
-2.288550696274521 -1.264581012460115 -2.169763925266574 0.4033849767801688 30.0 11.241565 451.339
-2.1106648184145933 -1.0755369834141546 -1.8731779972671323 0.2557470164810865 31.0 11.189402 379.56
-2.215632702681834 -1.2273765833409063 -1.868659655004517 0.18296016688842892 32.0 11.139594 444.577
-2.3248956535268084 -1.1534868170622354 -2.0263824142012252 0.4596454603691257 33.0 11.136703 434.933
-2.3549314735146383 -1.3747442117569009 -2.29006012129337 0.2243046253341033 34.0 11.117816 477.548
-2.2704313906108586 -1.2519954273256173 -1.868974759622089 0.2912428723800744 35.0 11.108966 485.82098
-2.5952478642013954 -1.3137508094962231 -2.5521645308789602 0.26139632750833847 36.0 11.060608 328.559
-2.4148374338985983 -1.1565029612099538 -2.1559861913278335 0.21103449600455493 37.0 10.995945 441.453
-2.2805869983638787 -1.0889145907561915 -2.133052754864514 0.737957870914406 38.0 10.975715 504.611
-2.5180965667906126 -1.4281408989584674 -2.57415909900351 0.08379077314045123 39.0 10.955704 342.672
