-2.2807043092723527 -1.2845109440305984 0.3143742317603722 1 13.644128 785.98804
-2.1109042280424877 -1.0403962971468708 0.4647795620024484 2 13.558048 889.2181
-2.4367463021660507 -1.3760166405793015 0.21948505210092267 3 13.360188 512.647
-2.1400492246499585 -0.9909458882217069 0.434612312579048 4 13.267936 692.128
-2.336621738370136 -1.130523827617759 0.2763945733742741 5 13.232018 727.79504
-2.369621083482183 -1.2285269027646053 0.25617111991265673 6 13.158477 678.478
-2.2411272638954034 -1.1773647887478553 0.34436895005556956 7 12.923537 667.51306
-2.2644445599152734 -1.195072137782317 0.32636733896309456 8 12.78006 578.91504
-2.2352617075153463 -1.1517231255885787 0.34905152748892676 9 12.558975 664.651
-1.655691575989083 -1.0040379396230568 0.38140084190946644 10 12.152965 519.005
-2.730135803509901 -1.6567523829402133 0.1116902972789989 11 12.090408 582.667
-1.9314002454227004 -1.1744186431040915 0.3157573743640729 12 12.059149 582.86597
-1.968507718719698 -0.9689222563641242 0.6451244943303559 13 11.943291 755.204
-2.0363931148500765 -1.191074203814119 0.2929207227913656 14 11.927526 530.788
-2.324953619692583 -1.3726689440286746 0.2839210749967777 15 11.859518 517.143
-2.0759044664585273 -1.1009508648566704 0.503786799775904 16 11.823363 624.4501
-2.45777389302213 -1.402542799659202 0.2091112303823583 17 11.655286 497.23303
-1.3387139566486759 -1.3387139566486759 0.2854107873268543 18 11.618141 470.114
-2.303431607160033 -1.221561834245029 0.2983456041011603 20 11.503964 465.353
-2.2694611646484786 -1.12343871103185 0.322619107733069 21 11.456929 621.996
-2.306133962661603 -1.1551520600799199 0.29649494112889585 22 11.395044 603.726
-1.8720153780638065 -1.1791716778358323 0.36905020281698064 23 11.385858 557.709
-2.291301280202789 -1.2688091815046887 0.30679619581342654 24 11.301706 453.58698
-2.311788019861402 -1.4858399974113077 0.13667517016611883 25 11.296867 285.349
-1.8042395321294034 -1.0327954685860883 0.3758211578302945 26 11.28448 507.456
-1.8327043540330514 -1.1446123933156311 0.2983421407430274 27 11.276658 561.00903
-2.357639616085009 -1.253549227725081 0.2633368487940551 28 11.270613 469.597
-2.655099992615242 -1.6589164132167031 0.13275511332019502 29 11.248531 358.69098
-2.4251959087888166 -1.3616289328861355 0.2254007421152335 30 11.241565 451.339
-1.8729369975364134 -1.1035063926806215 0.3280063370018593 31 11.189402 379.56
-1.8686417754526108 -1.3434436808357257 0.15171509670960898 32 11.139594 444.577
-2.241013563677988 -1.132513561089468 0.34445911917358685 33 11.136703 434.933
-2.51402741878841 -1.4588289620492836 0.18370620753043868 34 11.117816 477.548
-1.9557629085928294 -1.324411055321182 0.19826998423515726 35 11.108966 485.82098
-2.5521645308789602 -1.6238285414752136 0.1682622606575313 36 11.060608 328.559
-2.4924763026021934 -1.3831355982596545 0.19305228562538856 37 10.995945 441.453
-2.133052754864514 -1.1809591698055986 0.44167060437712796 38 10.975715 504.611
