-2.2807043092723527 -1.2845109440305984 0.43872105169881304 1 13.644128 785.98804
-1.9947673363281377 -1.0403962971468708 0.45067443901600474 2 13.558048 889.2181
-2.4367463021660507 -1.3760166405793015 0.27197304355797325 3 13.360188 512.647
-2.1400492246499585 -0.9909458882217069 0.45710468896722867 4 13.267936 692.128
-1.7589929903847956 -1.130523827617759 0.3731098230814591 5 13.232018 727.79504
-2.0834477733391417 -1.2285269027646053 0.46767538696796995 6 13.158477 678.478
-2.076652461624825 -1.1773647887478553 0.6671306443383895 7 12.923537 667.51306
-2.163951895126835 -1.195072137782317 0.3928358155408658 8 12.78006 578.91504
-2.2352617075153463 -1.1517231255885787 0.3681303146067957 9 12.558975 664.651
-1.6590670487473544 -1.0040379396230568 0.3058267019991069 10 12.152965 519.005
-2.3871985198501853 -1.6567523829402133 0.0990910131978543 11 12.090408 582.667
-1.9313948479831318 -1.1744186431040915 0.24880522400746236 12 12.059149 582.86597
-1.968507718719698 -0.9689222563641242 1.2167426227419091 13 11.943291 755.204
-2.0363448749245046 -1.191074203814119 0.22210385182563938 14 11.927526 530.788
-2.324953619692583 -1.3726689440286746 0.3643096224984586 15 11.859518 517.143
-2.0759013068520242 -1.1009508648566704 0.5914231883519425 16 11.823363 624.4501
-2.3258102706170547 -1.402542799659202 0.31612279094414764 17 11.655286 497.23303
-2.2312235337317903 -1.3387139566486759 0.38467460071232434 18 11.618141 470.114
-2.2616894411733903 -1.221561834245029 0.47388063077137416 20 11.503964 465.353
-1.9113824658713956 -1.12343871103185 0.2542668253973319 21 11.456929 621.996
-1.932925493900589 -1.1551520600799199 0.3019730528569198 22 11.395044 603.726
-2.2104857384331504 -1.1791716778358323 0.40010133722657437 23 11.385858 557.709
-2.291301280202789 -1.2688091815046887 0.27975037022749855 24 11.301706 453.58698
-2.311800963443943 -1.4858399974113077 0.16868739817962172 25 11.296867 285.349
-1.8041307046065795 -1.0327954685860883 0.460648088954458 26 11.28448 507.456
-1.7200214724097103 -1.1446123933156311 0.31217509276142225 27 11.276658 561.00903
-2.138769377278835 -1.253549227725081 0.2521091786333172 28 11.270613 469.597
-2.655099992615242 -1.6589164132167031 0.22315483503999275 29 11.248531 358.69098
-2.169763925266574 -1.3616289328861355 0.4033849767801688 30 11.241565 451.339
-1.8731779972671323 -1.1035063926806215 0.2557470164810865 31 11.189402 379.56
-1.868659655004517 -1.3434436808357257 0.18296016688842892 32 11.139594 444.577
-2.0263824142012252 -1.132513561089468 0.4596454603691257 33 11.136703 434.933
-2.29006012129337 -1.4588289620492836 0.2243046253341033 34 11.117816 477.548
-1.868974759622089 -1.324411055321182 0.2912428723800744 35 11.108966 485.82098
-2.5521645308789602 -1.6238285414752136 0.26139632750833847 36 11.060608 328.559
-2.1559861913278335 -1.3831355982596545 0.21103449600455493 37 10.995945 441.453
-2.133052754864514 -1.1809591698055986 0.737957870914406 38 10.975715 504.611
-2.57415909900351 -1.7447072335329827 0.08379077314045123 39 10.955704 342.672
-2.242107804836172 -1.828065982740566 0.1433300410360315 40 10.95406 668.21497
-1.8764345168679952 -1.1730440533721638 0.3878916980268845 41 10.915205 524.20996
-2.041013544556632 -1.1624292914144774 0.48762464835734953 42 10.874494 435.56
-2.1669002760396068 -1.2116742365669388 0.669735686684645 43 10.874158 499.505
-2.1400672760142703 -1.395210641125708 0.14814528047654726 44 10.855989 401.63303
-2.3196749518545667 -1.5017229912728811 0.25757690393235705 45 10.832011 378.005
-2.456542115409881 -1.5578404747023875 0.23068993992485 46 10.828519 311.79102
-1.9564699400219712 -1.1640428077000582 0.5204558019991318 47 10.789331 459.592
-2.4400628351805733 -1.4851499784721256 0.40847465703754793 48 10.715624 433.62097
-2.0039990260311074 -1.2559853720140282 0.27641348786236536 49 10.698604 498.669
-1.8726049523291883 -1.2750718488772548 0.26011860081007226 50 10.678013 560.909
-2.4678367001849315 -1.387200829466649 0.1908476457945676 51 10.67349 354.87897
-1.9056847021604153 -1.054018310933189 0.47046095639423335 52 10.671306 366.827
-2.376133331811244 -1.4451935716713782 0.4082663475556049 53 10.637247 362.854
