-2.2307875080723303 -1.1541845337371834 -2.2807043092723527 0.3143742317603722 1.0 13.644128 785.98804
-2.258149650975909 -1.1337081775327347 -2.1109042280424877 0.4647795620024484 2.0 13.558048 889.2181
-2.4151025262682078 -1.335114884940012 -2.4367463021660507 0.21948505210092267 3.0 13.360188 512.647
-2.148382077109198 -1.0822831766541254 -2.1400492246499585 0.434612312579048 4.0 13.267936 692.128
-2.1945297133220008 -1.3028848787665674 -2.336621738370136 0.2763945733742741 5.0 13.232018 727.79504
-2.2760123135839763 -1.1122033374652553 -2.369621083482183 0.25617111991265673 6.0 13.158477 678.478
-2.0836977006788495 -1.0930479281513985 -2.2411272638954034 0.34436895005556956 7.0 12.923537 667.51306
-2.311463214599369 -1.1173310671394556 -2.2644445599152734 0.32636733896309456 8.0 12.78006 578.91504
-2.1510473895674527 -1.1725699560747183 -2.2352617075153463 0.34905152748892676 9.0 12.558975 664.651
-2.2730114774396912 -1.1344318935357107 -1.655691575989083 0.38140084190946644 10.0 12.152965 519.005
-2.199145370909476 -1.403870568310475 -2.730135803509901 0.1116902972789989 11.0 12.090408 582.667
-1.9981451274473878 -1.0670380710825804 -1.9314002454227004 0.3157573743640729 12.0 12.059149 582.86597
-2.178655351108009 -1.0670692892543112 -1.968507718719698 0.6451244943303559 13.0 11.943291 755.204
-2.4182898152519168 -1.1513863245551377 -2.0363931148500765 0.2929207227913656 14.0 11.927526 530.788
-2.480208338020459 -1.1844971851686 -2.324953619692583 0.2839210749967777 15.0 11.859518 517.143
-2.206395918036664 -1.1406483397509424 -2.0759044664585273 0.503786799775904 16.0 11.823363 624.4501
-2.3930310921344655 -1.1809344119632628 -2.45777389302213 0.2091112303823583 17.0 11.655286 497.23303
-2.3057858321194056 -1.2583000447013073 -1.3387139566486759 0.2854107873268543 18.0 11.618141 470.114
-2.4122153853164803 -1.101068870601249 -2.303431607160033 0.2983456041011603 20.0 11.503964 465.353
-2.1055534589355984 -1.068400652970529 -2.2694611646484786 0.322619107733069 21.0 11.456929 621.996
-2.13978000672323 -1.0561037438201815 -2.306133962661603 0.29649494112889585 22.0 11.395044 603.726
-2.1940682864488075 -1.1126546089283997 -1.8720153780638065 0.36905020281698064 23.0 11.385858 557.709
-2.341948781153215 -1.2964160271758447 -2.291301280202789 0.30679619581342654 24.0 11.301706 453.58698
-2.7156895329533985 -1.3321585666840212 -2.311788019861402 0.13667517016611883 25.0 11.296867 285.349
-2.2911378400564497 -1.1528655421108107 -1.8042395321294034 0.3758211578302945 26.0 11.28448 507.456
-1.9055689812186198 -1.1368526131982801 -1.8327043540330514 0.2983421407430274 27.0 11.276658 561.00903
-2.087367502474871 -1.2693553100209154 -2.357639616085009 0.2633368487940551 28.0 11.270613 469.597
-2.463431218736764 -1.3571822903082893 -2.655099992615242 0.13275511332019502 29.0 11.248531 358.69098
-2.2876145513617994 -1.264581012460115 -2.4251959087888166 0.2254007421152335 30.0 11.241565 451.339
